,company_name,date_,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_dividends_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,delta_market_value_forward_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30
87,HERITAGE COMMERCE CORP,,,,,,,,,,,,,-0.046937860548496246,0.05524571239948273,0.0437241829931736,-0.008791999891400337,0.004852591548115015,0.1326974779367447,-0.009132172912359238,-0.026514912024140358,0.08185067772865295,0.0734502300620079,-0.04636143893003464,0.012161587364971638,-0.11180882155895233,0.1043449193239212,0.039370324462652206,0.05463976413011551,-0.05556287243962288,-0.0025671410840004683,-0.034458138048648834,0.11022357642650604,0.11313389241695404,0.15428504347801208,0.10687333345413208,0.008285346440970898,-0.1460181623697281,-0.03364790603518486,-0.0028142405208200216,-0.052817996591329575,-0.10640224814414978,0.07342895865440369
88,LAKELAND BANCORP INC,2018-12-31 00:00:00,59.955,21.307,235.431,623.739,703.2677,0.0,0,0.0,0.0,0,0,-0.02105141431093216,-0.013696880079805851,0.032684214413166046,-0.00448789494112134,-0.04998920112848282,0.19462135434150696,0.028568312525749207,-0.03826716169714928,0.073797307908535,0.07917942106723785,-0.07235005497932434,0.0085203368216753,-0.10371747612953186,0.011607171036303043,0.10176645219326019,0.10779020935297012,-0.03846509009599686,0.014188719913363457,0.0490008145570755,0.0770854726433754,0.16665519773960114,0.1728890985250473,0.1452731192111969,-0.014631993137300014,-0.16327933967113495,-0.05424552410840988,-0.015388783067464828,0.0265506599098444,-0.08029794692993164,0.0990033745765686
89,BROWNIE'S MARINE GROUP INC,,,,,,,,,,,,,-0.07097411900758743,-0.17969822883605957,0.06407750397920609,0.2818449139595032,0.07067760825157166,0.2815227210521698,0.49396467208862305,-0.5441611409187317,-0.07505876570940018,-0.08982108533382416,-1.0115712881088257,0.8125741481781006,-0.1351889818906784,0.5806237459182739,-1.284274697303772,0.8175382614135742,-1.8223265409469604,-1.4775029420852661,0.584542989730835,-1.2787359952926636,-0.9121924042701721,2.05584716796875,1.1528252363204956,-0.8925310373306274,-2.3272180557250977,-1.5187855958938599,0.8282674551010132,-1.1478148698806763,-1.6973105669021606,1.3795570135116577
90,WSFS FINANCIAL CORP,2018-12-31 00:00:00,127.501,13.249,455.514,820.92,1189.3883,0.0,0,0.0,0.0,0,0,-0.005857961252331734,-0.5162486433982849,0.996500551700592,1.4052693843841553,-0.1504896879196167,0.5741438269615173,-1.085537075996399,0.1186508908867836,0.34830528497695923,1.6781136989593506,0.11066880077123642,0.9682433009147644,-3.589210271835327,2.719330072402954,2.4901201725006104,2.71134352684021,-0.496195912361145,2.072845458984375,-0.5328842997550964,-0.09569583833217621,0.845961332321167,0.3120037317276001,-0.22086703777313232,0.7948656678199768,-1.265027403831482,0.5314754247665405,-0.6715438365936279,-1.823240876197815,0.14038708806037903,-1.2670769691467285
91,22ND CENTURY GROUP INC,2018-12-31 00:00:00,-7.9460000000000015,0.0,26.426,71.28,310.3611,0.0,0,0.0,0.0,0,0,0.15352685749530792,1.550588846206665,0.9400323629379272,-1.0318078994750977,-0.8278403282165527,0.6183444261550903,1.4867079257965088,-2.3252310752868652,-0.1865757554769516,0.85013747215271,-0.8165920376777649,-0.4081571400165558,1.1159977912902832,1.5764424800872803,0.6949830651283264,-0.6336456537246704,-1.74610435962677,-1.608572244644165,2.2620668411254883,-0.8061591982841492,0.9241347312927246,2.5942165851593018,1.7585241794586182,0.03237374499440193,-1.7467896938323975,-1.0809327363967896,0.05198770761489868,0.5406179428100586,0.17784537374973297,3.328137159347534
92,BRIDGE BANCORP INC,,,,,,,,,,,,,-0.5068313479423523,-2.349318027496338,0.7604013681411743,1.8981826305389404,-0.3799627125263214,-0.2785056531429291,-1.4380145072937012,-1.6419808864593506,1.7727830410003662,2.434098243713379,0.8004193902015686,-0.9340559244155884,-3.5749716758728027,1.7408473491668701,1.2156590223312378,3.5276849269866943,0.9415687918663025,2.9412429332733154,-0.3778291642665863,-0.9085984230041504,-0.6091647744178772,0.6943215727806091,0.6619054079055786,-0.3742835521697998,-1.8678593635559082,-0.8126159906387329,1.0389690399169922,-1.3252853155136108,-0.4042302668094635,-0.18356946110725403
93,CNB FINANCIAL CORP/PA,2018-12-31 00:00:00,30.066,10.237,152.593,262.83,349.0007,0.0,0,0.0,0.0,0,0,-0.07107581943273544,-1.4460749626159668,0.22662438452243805,0.9460135698318481,0.22399471700191498,-0.06390455365180969,-0.2930676341056824,-0.9176232814788818,1.3880624771118164,2.1659164428710938,0.8399938344955444,-0.7149026989936829,-3.63861083984375,2.161804676055908,1.4399670362472534,3.043250560760498,0.7674779295921326,3.277252674102783,-0.3510495722293854,-0.0732603594660759,-0.8815844655036926,0.05467880517244339,0.5257648825645447,-0.43152713775634766,-1.9356721639633179,-0.9545817375183105,0.7401216626167297,-1.5200378894805908,0.3359217345714569,-0.7307915687561035
94,IKONICS CORP,2018-12-31 00:00:00,0.139,0.0,18.214,13.111,16.7291,0.0,0,0.0,0.0,0,0,0.5108830332756042,0.2547619342803955,0.04532592371106148,-0.03626512736082077,0.1083218902349472,1.7959285974502563,-0.07700876891613007,-0.4688449501991272,0.23706865310668945,-0.1923462301492691,-0.3255893886089325,0.6907727122306824,-0.005922060925513506,0.2285146713256836,-1.7007750272750854,0.09417009353637695,-0.6232358813285828,-0.49020034074783325,0.1060870811343193,-0.4165021777153015,2.1423516273498535,1.0394395589828491,1.9285106658935547,-0.6396923661231995,-1.099669098854065,-0.9747283458709717,-0.21564757823944092,-0.3227064907550812,0.05177440866827965,2.802898406982422
95,REPUBLIC FIRST BANCORP INC,2018-12-31 00:00:00,5.849,0.0,112.396,245.189,350.9703,-0.32692750287687,#DIV/0!,0.23585424317727,0.082703347169478,-0.271188862158938,-0.299832492948834,-0.056555941700935364,-0.013663473539054394,0.08921460807323456,0.04215497896075249,-0.0018797784578055143,0.10747391730546951,0.0012491875095292926,-0.06722746789455414,0.03576618805527687,0.04330744966864586,-0.06164027750492096,0.00415236409753561,-0.06218230724334717,0.07875236868858337,0.029300730675458908,0.10372702032327652,-0.09178818762302399,-0.03822435438632965,-0.004926017485558987,0.09312567114830017,0.1562160849571228,0.16783995926380157,0.13251017034053802,-0.011768737807869911,-0.1286672204732895,-0.07227054983377457,0.005193632561713457,-0.04518359526991844,-0.105694979429245,0.0552801638841629
96,SKYLINE CHAMPION CORP,2019-03-30 00:00:00,,,,,,,,,,,,-0.03509300947189331,0.020710038021206856,0.014013698324561119,0.0051248520612716675,0.046204857528209686,0.08315159380435944,0.005970284342765808,-0.01595117710530758,0.06364090740680695,0.07109525799751282,-0.023043489083647728,0.03729787468910217,-0.05092013627290726,0.08873657137155533,0.02439771220088005,0.059327080845832825,-0.02084059827029705,-0.016256263479590416,-0.06720423698425293,0.06626445800065994,0.037735022604465485,0.08773718774318695,0.11037469655275345,0.00550115155056119,-0.13517999649047852,-0.02036324329674244,-0.021949412301182747,-0.007825735956430435,-0.03073711134493351,0.05902761593461037
97,AMES NATIONAL CORP,2018-12-31 00:00:00,13.454,10.89,57.627,172.865,236.2281,0.0,0,0.0,0.0,0,0,-0.2543957233428955,-2.0752980709075928,0.03470481559634209,1.347208857536316,-0.3787464499473572,-0.011123601347208023,-1.0725963115692139,-1.8823657035827637,1.5204819440841675,0.897941529750824,0.3910585939884186,0.3730248808860779,-3.6574342250823975,2.2972230911254883,1.0903221368789673,3.011284112930298,1.0218271017074585,3.1024913787841797,-0.6222729086875916,-1.1652805805206299,-0.8940549492835999,0.3571806848049164,1.2838478088378906,-0.2667793929576874,-1.1541566848754883,-1.9494004249572754,0.15424728393554688,-1.3268520832061768,-0.6240653395652771,-0.37970954179763794
98,IMAGE SENSING SYSTEMS INC,2018-12-31 00:00:00,1.8,0.0,14.561,10.637,23.751,0.0,0,0.0,0.0,0,0,0.5710548162460327,0.41656678915023804,-0.24651168286800385,0.07214250415563583,0.6249713897705078,2.420313596725464,0.3133196532726288,-0.3170914947986603,-0.3028041124343872,0.36237430572509766,-0.12457874417304993,0.23458601534366608,0.2666033208370209,0.2839439809322357,-0.7478525638580322,-0.36882585287094116,-1.5145279169082642,1.074926495552063,-1.1615183353424072,0.5399171710014343,1.208742618560791,1.9630039930343628,1.8544659614562988,-1.8790613412857056,-1.2517898082733154,0.9083807468414307,-0.5861852169036865,-0.5489239692687988,-0.6556058526039124,0.8005769848823547
99,ACHIEVE LIFE SCIENCES INC,2018-12-31 00:00:00,-12.687,0.0,0.0,15.802,8.1324,0.0,0,0.0,0.0,0,0,0.8557770848274231,1.9536939859390259,0.9278015494346619,-1.0502699613571167,0.06485331058502197,0.7520992755889893,-0.20779374241828918,-1.2323315143585205,-0.6160615682601929,1.4784923791885376,-0.218999981880188,-0.9641730785369873,1.4737966060638428,2.3576340675354004,-0.04414272680878639,-0.5899258852005005,-1.852165699005127,-1.5672279596328735,2.2021255493164062,-0.36499759554862976,0.27502623200416565,2.5170018672943115,1.7000675201416016,0.20019645988941193,-1.573441743850708,-0.6824893355369568,-2.4022486209869385,-0.6294333338737488,-0.20931077003479004,2.59851336479187
100,EMARINE GLOBAL INC,,,,,,,,,,,,,0.3407309055328369,0.25862210988998413,0.33063259720802307,0.2692444920539856,0.13667786121368408,0.8450355529785156,-0.16445595026016235,-0.8034176230430603,0.7248382568359375,0.04694399610161781,-0.3292416036128998,-0.0677894651889801,-0.6322548389434814,1.9042432308197021,-0.509663462638855,-1.142054557800293,-1.7165820598602295,-0.14136752486228943,0.1905958205461502,0.22351326048374176,-0.17132242023944855,2.2300055027008057,0.28891056776046753,-0.07216501235961914,-0.8579829335212708,-1.0522788763046265,-0.0909089595079422,-1.0703109502792358,-1.1818346977233887,-0.34906911849975586
101,FREEDOM HOLDING CORP,,,,,,,,,,,,,-0.0015682382509112358,0.024007348343729973,0.06345858424901962,0.002219953341409564,-0.022932251915335655,0.1458519846200943,-0.0075048101134598255,-0.021907253190875053,0.06698184460401535,0.03995233401656151,0.012863827869296074,0.04720474034547806,-0.08993266522884369,0.09937918186187744,0.058242324739694595,0.10453932732343674,-0.01309250108897686,-0.036780744791030884,0.021115513518452644,0.0961075872182846,0.11642773449420929,0.12715700268745422,0.1200314462184906,0.04064398258924484,-0.11918115615844727,-0.08074889332056046,0.015290248207747936,-0.06787008792161942,-0.12730859220027924,0.11445532739162445
102,VAALCO ENERGY INC,2018-12-31 00:00:00,98.232,0.0,104.943,109.827,87.6061,0.0,0,0.0,0.0,0,0,0.04913489520549774,-1.3349477052688599,1.85264253616333,-1.8451553583145142,-0.8800395727157593,-2.112762451171875,0.6224742531776428,-1.2121716737747192,0.8918727040290833,0.01257401891052723,-1.0081039667129517,1.012350082397461,0.8113687038421631,-0.393596351146698,-0.3424126207828522,-1.6791551113128662,-1.5043749809265137,0.3760361671447754,1.3997617959976196,1.630712628364563,0.18674731254577637,4.824428081512451,2.947643280029297,0.5622869729995728,-0.23582221567630768,0.5765486359596252,-1.530480146408081,-0.4594089388847351,-1.5938143730163574,-0.056499820202589035
103,KEMET CORP,2019-03-31 00:00:00,,,,,,,,,,,,0.2782130539417267,1.839479684829712,1.3010823726654053,-1.104071021080017,1.9956883192062378,1.6197572946548462,0.8481411337852478,-1.084867238998413,0.1043597161769867,0.3009352684020996,-0.9208080768585205,-0.5909743905067444,-1.3176370859146118,0.3358069062232971,-2.066737174987793,0.12705273926258087,-1.8463488817214966,-0.9375311136245728,-0.9029190540313721,1.3255518674850464,2.9727694988250732,-0.8959714770317078,1.2821961641311646,-0.4403291344642639,-0.7072157859802246,0.519243061542511,0.40737026929855347,0.5354458689689636,0.7256092429161072,3.028249502182007
104,ONCBIOMUNE PHARMACEUTICALS,,,,,,,,,,,,,-0.528067946434021,0.45544543862342834,1.6197471618652344,-0.717805802822113,0.264946311712265,-0.5020814538002014,0.26456812024116516,-1.013724684715271,-0.5468305945396423,0.7468332052230835,-0.5391072034835815,-0.2913149893283844,-0.9252436757087708,2.2888457775115967,-0.7959064841270447,0.2299470454454422,-2.1619551181793213,-0.5638293623924255,1.4205759763717651,-0.5966724753379822,0.4168051779270172,1.7976765632629395,0.769645631313324,-0.3901691138744354,-1.217067837715149,-0.7000434398651123,-0.27664706110954285,-2.3812410831451416,-0.9372235536575317,2.7208826541900635
105,TAILORED BRANDS INC,2019-02-02 00:00:00,,,,,,,,,,,,0.5762923359870911,1.4413104057312012,-0.14927789568901062,-0.3130315840244293,2.120142936706543,1.5267239809036255,-1.7495455741882324,-0.7386914491653442,-0.002239485736936331,1.0431486368179321,-0.8455868363380432,-0.7060671448707581,-0.8616509437561035,0.20145265758037567,-1.8682628870010376,1.9173377752304077,-0.10900120437145233,-0.5282252430915833,-1.7199056148529053,1.8414041996002197,1.539602518081665,-2.0457773208618164,1.0712463855743408,-0.9694455862045288,-2.520627498626709,-1.2470937967300415,1.4637247323989868,1.232375144958496,-1.373621940612793,0.7371379733085632
106,PATRIOT SCIENTIFIC CORP,2019-05-31 00:00:00,,,,,,,,,,,,-0.27930742502212524,1.1657017469406128,-0.11051652580499649,0.6534690260887146,0.09372979402542114,-0.47971582412719727,0.09527952969074249,0.37853413820266724,0.05956064537167549,1.0903151035308838,-0.37683042883872986,-0.37139537930488586,-1.3023070096969604,0.3972969651222229,-0.9365040063858032,0.4670477509498596,-3.2549338340759277,0.2752935588359833,0.6991954445838928,-1.6437803506851196,1.2069658041000366,2.8422350883483887,0.8812682628631592,-0.8368082642555237,-1.9177337884902954,-0.6736372113227844,-1.0055559873580933,-1.5998104810714722,-0.7000042200088501,1.8258615732192993
107,BED BATH & BEYOND INC,2019-03-02 00:00:00,,,,,,,,,,,,-0.02786959335207939,0.04345333203673363,0.04538436606526375,0.06021880358457565,0.02001873217523098,0.14080855250358582,0.012954727746546268,-0.004866923205554485,0.09503410011529922,0.03874942660331726,-0.06009303033351898,0.010675773955881596,-0.11520018428564072,0.08845635503530502,0.05996553972363472,0.05554971471428871,-0.08322291076183319,-0.026098204776644707,0.0017259562155231833,0.10428229719400406,0.09227355569601059,0.13712310791015625,0.13183732330799103,0.016126848757267,-0.10093632340431213,-0.0585331991314888,0.0330861434340477,-0.028343403711915016,-0.08895817399024963,0.07089145481586456
108,FUELCELL ENERGY INC,2019-10-31 00:00:00,-77.812,19.508,60.752,135.594,46.137,0.0,0,0.0,0.0,0,0,-0.6954020857810974,-0.031173352152109146,3.6081600189208984,-1.1143585443496704,-0.2900405824184418,-0.4765239953994751,1.223838210105896,0.9341076612472534,1.3079270124435425,0.44191858172416687,0.478900283575058,0.2597297728061676,-0.5305457711219788,-0.15729542076587677,0.18614709377288818,-1.109125018119812,0.025521669536828995,1.7084938287734985,0.7472749352455139,-0.6134462952613831,1.6778950691223145,2.964254140853882,2.216264009475708,-1.5106667280197144,-0.05640999227762222,1.2680039405822754,-2.45729398727417,-0.40612316131591797,-2.9355340003967285,2.745788812637329
109,ASGN INC,2018-12-31 00:00:00,155.003,0.0,3399.781,1182.062,2861.8495,0.0,0,0.0,0.0,0,0,0.005106261465698481,-0.0067399656400084496,0.05299152806401253,0.014411535114049911,0.0018463130109012127,0.13250118494033813,-0.02135862037539482,-0.025062067434191704,0.03573138639330864,0.03897532448172569,-0.04705733060836792,0.0008055795333348215,-0.11621959507465363,0.044407330453395844,0.016414886340498924,0.0972742885351181,-0.05740063637495041,-0.004875210579484701,0.02849075011909008,0.06697399914264679,0.06538491696119308,0.14230318367481232,0.16057239472866058,-0.0520261749625206,-0.09391703456640244,-0.06496205925941467,0.04884268715977669,-0.0018456433899700642,-0.09017424285411835,0.040641628205776215
110,CALPINE CORP,2019-12-31 00:00:00,,,,,,,,,,,,-1.4990453720092773,-0.1681860387325287,2.4693355560302734,-0.8580448031425476,0.958956778049469,-0.2541634440422058,2.331740379333496,-1.364708662033081,0.7066592574119568,-1.4536646604537964,-0.06379235535860062,0.608197033405304,-1.2411521673202515,-0.5663744211196899,-1.404558777809143,0.07728417217731476,-0.5303112268447876,4.340938568115234,1.0834556818008423,1.7339153289794922,1.4128471612930298,1.1573132276535034,2.9172396659851074,0.09089814871549606,0.1937633752822876,1.308429479598999,-1.68303382396698,-1.1847273111343384,-3.6170685291290283,1.0005649328231812
111,ANTARES PHARMA INC,2018-12-31 00:00:00,-6.518,0.0,63.554,39.001,434.4411,0.0,0,0.0,0.0,0,0,0.21810102462768555,2.1474180221557617,-0.8080859184265137,-1.1311527490615845,-0.8791753053665161,3.3179502487182617,1.0639369487762451,-1.9171960353851318,-1.140540599822998,1.1251717805862427,-0.3402940332889557,-1.3419445753097534,1.3823051452636719,0.978184163570404,-0.04867786169052124,-1.1197412014007568,-1.9353687763214111,-1.665123462677002,0.5721070170402527,-1.3521027565002441,2.108024835586548,2.6828603744506836,1.2708537578582764,-1.3721513748168945,-1.5670939683914185,-0.035605210810899734,-1.0389596223831177,-1.1745775938034058,-0.7509247660636902,3.158644199371338
112,WEST BANCORPORATION INC,2019-12-31 00:00:00,,,,,,,,,,,,-0.746715247631073,-1.3721646070480347,0.9218804836273193,1.178985595703125,-0.7349362373352051,-0.3354073166847229,-0.978065550327301,-1.361685037612915,2.0193979740142822,2.0137901306152344,0.83780837059021,-0.7115901708602905,-3.314176082611084,2.3197219371795654,0.8894889950752258,2.620255470275879,2.0481646060943604,3.399441719055176,-0.3345526456832886,-1.0077441930770874,-1.061697244644165,0.5522420406341553,1.8457542657852173,-0.40197014808654785,-0.7247927784919739,-0.7735061049461365,-0.043016914278268814,-1.3498713970184326,-1.009595274925232,-0.7600728273391724
113,HIBBETT SPORTS INC,2019-02-02 00:00:00,,,,,,,,,,,,0.016139551997184753,-0.3480221629142761,0.06996876746416092,-0.9393739104270935,1.181047797203064,1.910082221031189,-1.1491113901138306,-0.32148295640945435,-1.1604362726211548,1.6623151302337646,-0.33864909410476685,0.23131051659584045,-0.7141270041465759,-0.33671537041664124,-2.317331552505493,1.8247743844985962,-0.8561936020851135,-0.8310956954956055,-1.6704130172729492,1.6365677118301392,1.397928237915039,-1.0040867328643799,0.33373376727104187,-1.5463494062423706,-3.2072863578796387,-1.8174585103988647,2.7879343032836914,0.38550055027008057,-2.3205676078796387,-0.7627798914909363
114,BBQ HOLDINGS INC,,,,,,,,,,,,,-1.3877058029174805,1.9863468408584595,0.5468750596046448,-0.17671780288219452,-0.8216673135757446,2.035757541656494,-1.2207857370376587,-1.4166163206100464,-0.15452706813812256,2.741356372833252,0.18750174343585968,0.3347012996673584,1.0007761716842651,-0.26852521300315857,-1.8569903373718262,0.6209052205085754,-0.6381357312202454,-1.6211254596710205,-0.184910386800766,-1.1135759353637695,0.2102067619562149,0.15439270436763763,2.5161993503570557,-1.1185989379882812,-2.5528130531311035,-2.0933890342712402,1.1956143379211426,-1.0049965381622314,-0.9822143316268921,-0.2775615155696869
115,EPLUS INC,2019-03-31 00:00:00,,,,,,,,,,,,0.7536734938621521,-1.0503747463226318,0.5308757424354553,-1.1207971572875977,3.254608631134033,1.7619552612304688,-1.353026270866394,-0.534842848777771,1.094419002532959,-0.2491656094789505,-0.2941115200519562,0.4603886306285858,-0.9513352513313293,2.106843948364258,-2.0582191944122314,1.034165620803833,-0.7978461980819702,0.6361441016197205,-0.04339126870036125,-0.17682476341724396,2.9887332916259766,-0.17608049511909485,0.05134013667702675,-3.2872138023376465,-2.103381872177124,0.5537058115005493,-0.674527645111084,-1.9322423934936523,-1.0248645544052124,1.2960957288742065
116,EMCLAIRE FINANCIAL CORP,,,,,,,,,,,,,0.3458036780357361,-2.1298000812530518,0.9867208003997803,1.6137853860855103,-0.012355015613138676,-1.3201278448104858,-0.6411834359169006,-1.5231666564941406,0.4830861985683441,2.1456947326660156,0.8283127546310425,-0.8214216828346252,-3.107255458831787,3.3775336742401123,1.796924352645874,3.9809696674346924,-0.20486484467983246,3.7211949825286865,-0.784174919128418,0.5985231995582581,-0.8685440421104431,0.5445736050605774,1.008084774017334,0.6046863794326782,-2.434448719024658,-1.0052648782730103,1.074359655380249,-0.6774197220802307,0.102689228951931,-0.18734048306941986
117,VAIL RESORTS INC,2019-07-31 00:00:00,289.206,260.567,2271.575,1726.84,9944.8633,0.0,0,0.0,0.0,0,0,-0.5593059659004211,2.3262393474578857,1.6544480323791504,-1.664088487625122,0.23959386348724365,0.1884486824274063,-1.815086841583252,-0.1754397749900818,0.0013618767261505127,1.646219253540039,-0.7629469037055969,-1.6303327083587646,0.8044846057891846,-1.4134740829467773,-0.49447882175445557,-0.19376018643379211,-0.1689029037952423,1.4657378196716309,-2.1469836235046387,1.519605278968811,1.5363035202026367,0.8591885566711426,3.3307578563690186,0.22272545099258423,-2.1074914932250977,1.346125841140747,0.8884953260421753,0.24715867638587952,-5.1109137535095215,-1.2750712633132935
118,SILGAN HOLDINGS INC,2018-12-31 00:00:00,144.159,45.115,4448.875,881.265,2608.3566,0.0,0,0.0,0.0,0,0,0.8429456949234009,0.3056030869483948,0.21240784227848053,-0.8001783490180969,0.24368524551391602,1.4564839601516724,-0.06629456579685211,-1.310141921043396,0.5072571039199829,0.6427294015884399,-1.6086907386779785,-1.5804948806762695,-1.002877116203308,0.6583523750305176,-2.8933751583099365,0.3851170539855957,0.6589660048484802,0.1726079136133194,-1.4354126453399658,1.300840973854065,1.2534534931182861,-0.6825404763221741,2.6416265964508057,1.4532355070114136,-1.3191392421722412,1.556546926498413,2.0229289531707764,0.3651457726955414,-1.684127688407898,1.2992514371871948
119,EURONET WORLDWIDE INC,,,,,,,,,,,,,0.31387630105018616,0.3665262460708618,-0.05552353709936142,0.09474964439868927,0.4426581859588623,1.1528713703155518,0.03604164347052574,0.03527231514453888,0.9986779093742371,0.45479318499565125,0.14743754267692566,0.6488341093063354,-0.9232556223869324,1.2308857440948486,-0.15683673322200775,1.048624873161316,-0.6875258088111877,-0.35272473096847534,-0.8902423977851868,1.3301982879638672,1.6718769073486328,1.2188456058502197,-0.2222777009010315,-0.3169673979282379,-0.8804346919059753,-1.0053774118423462,-0.26511529088020325,-1.1981366872787476,-0.9930117726325989,0.23330678045749664
120,AMERICAN OUTDOOR BRANDS CORP,2019-04-30 00:00:00,,,,,,,,,,,,0.7102808356285095,0.14881347119808197,0.13292786478996277,-0.4850943982601166,1.2432702779769897,1.9016122817993164,-0.21086521446704865,-0.15189196169376373,-0.9480872750282288,-0.17042897641658783,-0.6218682527542114,-0.7366641163825989,0.2495681345462799,1.0000240802764893,-1.4311084747314453,-0.06770138442516327,-0.3945391774177551,-0.3162156343460083,-1.5447430610656738,1.8940231800079346,1.8542107343673706,-1.117240309715271,1.7112395763397217,-1.1769425868988037,-2.2971596717834473,0.662219226360321,1.275130033493042,0.6738804578781128,-1.9028431177139282,2.4006879329681396
121,SPINE INJURY SOLUTIONS INC,2018-12-31 00:00:00,-0.672,0.0,1.836,1.661,1.5343,0.0,0,0.0,0.0,0,0,-1.0581730604171753,0.893255352973938,-0.0548427440226078,-0.0764320120215416,0.021101972088217735,1.4221270084381104,0.12343139201402664,-0.3472995460033417,0.017791831865906715,0.8061729669570923,-0.15930268168449402,0.2840840220451355,-0.2045048028230667,1.300231695175171,-0.5006876587867737,-0.1497589647769928,-1.2847753763198853,-0.08066724985837936,-0.3584451377391815,0.3497510850429535,1.0854333639144897,2.2144410610198975,0.8212365508079529,-0.13078711926937103,-1.0494517087936401,0.7124068140983582,-0.6358590126037598,-1.1944589614868164,0.2169530689716339,0.31129583716392517
122,J CREW GROUP INC,2019-02-02 00:00:00,,,,,,,,,,,,-0.13043639063835144,1.8032621145248413,-0.1245284304022789,-0.22804127633571625,2.031308174133301,0.714579701423645,-1.0572357177734375,-0.7537904977798462,0.9554217457771301,0.6657880544662476,-1.3116044998168945,-0.5823843479156494,-1.092431664466858,0.5518779754638672,-2.539482593536377,1.5671138763427734,-0.01078653335571289,0.07059621065855026,-1.4553529024124146,1.0812489986419678,2.115004062652588,-1.7062972784042358,1.24149489402771,-1.3869136571884155,-1.8720892667770386,-1.7332556247711182,2.4080328941345215,0.2076198309659958,-1.6212353706359863,1.8700461387634277
123,FIRST CAPITAL INC,,,,,,,,,,,,,-0.39716699719429016,-1.7708443403244019,0.8070218563079834,1.4639692306518555,-0.6729963421821594,0.1993616372346878,-0.39740100502967834,-2.2310712337493896,1.2367044687271118,0.48902425169944763,0.7372404932975769,0.02361794002354145,-2.6653685569763184,3.128890037536621,1.0112649202346802,3.241959810256958,0.07847888767719269,3.2225592136383057,-0.29059064388275146,-1.0687181949615479,-1.1051040887832642,0.5821281671524048,0.8052483797073364,0.09606964141130447,-1.6902645826339722,-1.0815421342849731,0.3300751745700836,-0.5292172431945801,-0.4374515116214752,0.36923885345458984
124,KORN FERRY,2019-04-30 00:00:00,,,,,,,,,,,,0.6123439073562622,1.6557435989379883,1.8132562637329102,0.13432498276233673,2.6284024715423584,1.408430576324463,-1.5194467306137085,0.7980963587760925,-1.2116570472717285,0.7367637157440186,0.2684023082256317,-0.4226347506046295,-0.47531622648239136,3.1110475063323975,-0.8682294487953186,1.1818329095840454,0.14993686974048615,0.10306758433580399,-0.23211801052093506,-0.21507561206817627,2.046086549758911,1.1336504220962524,0.2585802376270294,-0.7695491313934326,-0.8097753524780273,-0.4070567190647125,-0.7942057847976685,-1.7156010866165161,-0.4378395676612854,0.5166662335395813
125,ATLANTICUS HOLDINGS CORP,,,,,,,,,,,,,-2.385035991668701,0.7467638850212097,-2.1135222911834717,-0.775549590587616,0.9599193334579468,1.892076849937439,-2.8147671222686768,-1.812584400177002,0.9258013367652893,0.425144225358963,-0.4675128161907196,-0.5686761140823364,-3.8056559562683105,1.5899620056152344,0.0723937377333641,2.4403014183044434,0.5505452752113342,2.0730061531066895,-1.7166767120361328,-0.8765887022018433,1.0346156358718872,2.229339361190796,-2.546564817428589,-1.9234700202941895,-1.2039649486541748,1.7778569459915161,1.3560510873794556,-1.9764505624771118,-2.104344606399536,-0.13445068895816803
126,MANHATTAN BRIDGE CAPITAL INC,2016-12-31 00:00:00,2.837,2.087,4.648,22.314,61.826,0.267649687220733,-0.019727571629873,0.16170957260684804,0.257622724454715,0.938787669729374,-0.220263319638987,-1.4650942087173462,0.3883371353149414,0.32473224401474,0.2893561124801636,-1.4831821918487549,-0.25065916776657104,-0.5650116205215454,-0.5723156929016113,1.571718454360962,1.4192041158676147,-0.17515908181667328,0.1815871000289917,-1.361445665359497,1.7120516300201416,0.8188875317573547,1.210983157157898,0.1939558982849121,-0.30256858468055725,-0.13191649317741394,-0.7090998291969299,1.0359221696853638,1.9607985019683838,0.32297882437705994,-1.1058920621871948,-1.1645344495773315,-0.6704893708229065,0.5217669606208801,-1.1030921936035156,-2.3092424869537354,1.009782314300537
